review	aspect	sentiment
@Shanthibabu the question is not whether leaders stand for Mr.Raja or not . it is about how true the SCAM is ..	Mr.Raja	0
Wisdom comes only through suffering . Aeschylus	Aeschylus	0
GREE to Establish a Subsidiary in Dubai in January 2012 http://t.co/bjOfCxR0	GREE	0
finished While We're Far Apart by Lynn Austin and gave it 5 stars http://t.co/EtrJtHBe #Kindle	Lynn Austin	1
Since New Era's change in design in 2007 , the overall reviews of the hat have been positive http://t.co/D7FGwqd0	New Era's	1
'Quiet' Arab coalition supports attack on ... JPost - Middle East http://t.co/JYHKCza3 vÃ­a @Jerusalem_Post	JPost	0
Google just launched a new music discovery site called Magnifier http://t.co/VdyVMt3	Google	0
Take a look at our selection or custom create your own hair bow . www.bayoubows.com #hair #bows	www.bayoubows.com	1
The Best Instagram Photos Ever Taken [ PICS ] - As Instagram & # 8217 ; s popularity continues to grow , millions of people ... http://t.co/AvMctDUf	Instagram	1
@Amandasadd not bad ! Welcome to twitter its a great place !	twitter	1
Cristine Reyes speaks out that she did not lie : http://wp.me/pMHbf-G3	Cristine Reyes	0
Aidin is beginning to take steps . It's so awesome to see my little bug grow .	Aidin	1
K Williams Brown is spreading beehive love all over downtown . 7 in the first hour . World record in the making ? #salemor http://t.co/b9OMqKr	K Williams Brown	1
Foster The People - Call It What You Want http://t.co/5eg5ZJ53 vÃ­a @youtube	Foster The People	0
Thai Government Raids NGO Injuring Animals / Pet Bloggers Blog Hop â Two Little Cavaliers http://t.co/ojVJNcbN via @addthis	Thai Government	0
Distributed Marketing Technologies Enable Smarter Marketing Operations ( PR Newswire via Yahoo ! Finance ) http://tinyurl.com/ydpsxdp	PR Newswire	0
Steve Maviglio/ California Majority Report : Another Meg Whitman Pinocchio Moment - http://bit.ly/duCr5G	Steve Maviglio/	0
â Deleted â Season 1 â Lost â Scene Shown at Comic-Con http://t.co/AOR7OiA	Comic-Con	0
@WhatsApp I can't disconnect from my Nokia n97 , it ; s draining my battery , i'll stop using this app unless you make it disconnect on exit !	Nokia	0
"""An artist is always alone - if he is an artist . No , what the artist needs is loneliness"" Henry Miller"	Henry Miller	0
New Today : Sunshine Kids Insect Net For Strollers and Carriers , White , Breathable mesh fabric protects baby from ... http : //t77.us/29y1clrawv	Sunshine Kids	0
FTSE drops below 5 , 300 as markets await Fe d: BritainÐ²Ðâ¢s FTSE 100 and other European stock indices slipped ... http://t.co/mV4NMZPd	FTSE	0
Against All Odds Trailer - Mass Effect 3 Video - - IGN http://t.co/kHuRHI1J via @IGN	IGN	0
ASNC : Age Alone May Put Symptom-Free People at Risk for Silent Ischemia ( CME/CE ) http://t.co/Ogac66i	ASNC	0
Ultimate Betrayal of Trust Penn State Coach Raped Kids , Admin Covered Up ;) penn state http://t.co/qEGdP7RV	Penn State Coach	-1
Reach high , for stars lie hidden in your soul . Dream deep , for every dream precedes the goal . Pamela Vaull Starr	Pamela Vaull Starr	0
Jon Wertheim : Azarenka steamrolls Sharapova to win first Grand Slam title Nerves are unpredictable . And in tennis , they make all the diff	Jon Wertheim	0
New SEO Reports in Google Analytics Now Here : This week we noticed a new feature in our Google Analytics account ... http://t.co/LVEBVTZg	Google	0
http://t.co/tHnij4II Blackberry Playbook , rated as No.4 on Cyber Monday Sale	Blackberry	0
L'Oreal Brings Solar Power to Arkansa s; SKF Launches Gothia Cup Qualifiers ... : L'Oreal USA has installed solar ... http://t.co/uep3x5MC	L'Oreal	1
shoiab returns with yet another controversy .	shoiab	0
"@TheDoctors watching the show on MBC 4 interestin âº "" Listing to you're Body will save you're life "" ð"	MBC	1
Inspiring ! RT @rushay : Brazilian President Dilma Rousseff : From Imprisoned Guerrilla Fighter to The Most ( cont ) http://tl.gd/7t9r7e	Brazilian President Dilma Rousseff	1
@tjl That's great , Tom . We hope you enjoy and share them . Here's a great #video of @tigoe http://t.co/DOoKKtMf /gg	Tom	1
Film buyers fooled by Sony's 'The Girl with the Dragon Tattoo' DVD joke - Tel .. http://t.co/Y4lm3Qc2 ( via @TelegraphFilm )	Sony's	0
I like it â Realize that failure is not as bad as you think it will be , nor is it the absolute end . â â Peter Nguyen	Peter Nguyen	0
Could iPad be sold out by early afternoon Saturday ? - USATODAY.com http://ow.ly/1tUqH	USATODAY.com	0
@DaddyBird Haha ! You have to see some of the 'classic' horror flicks - ones that the Ramsay brothers made . =P	Ramsay brothers	1
$ EURUSD Chart s: Posted by shneed in the Options forum :	shneed	0
Vanity Fair replaces Lindsay Lohan with JLo for Fall cover http://t.co/pdMiiIz	Vanity Fair	0
COE Group - Semester 101 Check out this amazing trip slideshow http://tripwow.tripadvisor.com/tripwow/ta-00e0-cbfa-0edf?tw	COE Group	0
@darren_lehmann the Aussies will beat England is if you put the pads back on	Aussies	0
We will release the grand prize winner later this week ! Stay tune !!!	grand prize winner	0
@ladygaga Make KONY visible NOW ! Make a change ! # StopKONY . http://t.co/f7ghPKyc	KONY	-1
UNLOCKED Apple iPhone 4 can be found at great prices a d: http://t.co/gDJowrHN ~ #apple #iphone #iphone4	Apple	1
a d: http://be-a-magpie.com/jdqc4m - Smart solution to promote products and services on Twitter !	Twitter	0
The End Of The Innocence Don Henley AL AIRE en http://t.co/bz2xsJda	Don Henley	0
When GOD has a PLAN , the PLAN MUST BE CARRIED OUT	GOD	1
$ EGOC moving really nicely here up 77 % at .0017 !!! Not too fast .. not too slow	EGOC	1
@AchilleEmana Gd luck Emana in the first match in our league	Emana	1
Proud 2b Turkish & have ErdoÄan as PM . Just wondering if visit had been in Nasser time would he have been greeted so well #Egypt #Erdogan	ErdoÄan	1
@felafeffy lol YEAH ! :( if we go back i'm not going to fall asleep during Wicked ever again . XD and HARRY POTTER OMG & gt ; : )	HARRY POTTER	1
Pakistan can Learn From Google How to Produce and Conserve Energy http://t.co/UEwLfTbz	Google	1
Home with my love next door from this place ... ( @ Hudson Community Enterprises ) http://t.co/3q7qiFxF	Hudson Community Enterprises	0
good research in #Arabic #national #geographic mag about the UAE civilizations & tombs dating back to 5000 yrs ago .	#national #geographic mag	1
Aliens are very curious about the Chevy Volt in the manufacturer's 2012 Super Bowl Ad . http://t.co/go4MCUTI	Chevy	1
Education is the ability to listen to almost anything without losing your temper or your self-confidence . Robert Frost	Robert Frost	0
I got my Visa and my Visa	Visa	0
Opportunities ? They are all around us . There is power lying latent everywhere waiting for the observant eye to discover it . -O S Marden	-O S Marden	0
FYI , IPN produces , publishes , and promotes Web Broadcasts for clients , ie - radio or video style shows that get the message to the masses .	IPN	0
@amr_gohary I think they'll get it ! Libya'll paying the NATO bills !	NATO	0
@Monasosh Monita ! Speak about the importance of not falling into the trap with religious intrigue ! Not in Egypt ! Not now Union makes power !!	@Monasosh Monita	0
O you who believe ! Be careful of ( your duty to ) Allah and relinquish what remains ( due ) from usury , if you are believers . ( AQ2 : 278 )	Allah	1
3rd-quarter growth worst since recession : BoC http://bit.ly/a5XDXA	BoC	0
Show support for democracy in Iran add green ribbon to your Twitter avatar with 1-click - http://helpiranelection.com/	Twitter	0
@engsamygalal @rassdnews , it obvious because the tied them selves to the devil . Libya , Gaddafi	Gaddafi	-1
New Facebook : 6 Things you Need to Know http://t.co/6qqFojKh	Facebook	0
New remix by dj lil light-http : //www.2bb.me/1117-1321535588.mp3	dj lil	0
How has Twitter influenced your life ? Weigh the pros and con s; then change .	Twitter	0
@iansomerhalder Dear Ian , Merry Christmas http://cards.yandex.ru/show.xml?id=825091707d87323cfefe8e603f875fb1	Ian	0
NFL : Patriots 21-10 Bills , Dolphins 10-7 Browns , 49ers 0-3 Bengals y Giants 14-13 Eagles , al medio tiempo http://t.co/7Rf3Nyt4	NFL	0
Are fanatics taking over the Republican Party ? http://t.co/padVgaS	Republican Party	-1
I posted a new photo to Facebook http://t.co/ecYyzDXL	Facebook	0
The Chinese Government may be on to something . People may stop complaining about sanitation if landfills and junk ... http://bit.ly/bMartC	Chinese Government	1
I liked a @YouTube video http://t.co/MKGWjcgo Joe Jonas dancing during Beautiful People , Best Buy	@YouTube	1
Ad Agency BBH Moves Into Social Gaming , Looking For Developer Partners Who Like Lollipops http://t.co/Olc7MuC8 #tech	BBH	0
@wissamtarif RT Rally For #Syria NOW by the UN 1st and 47th !!! Come support and bring your friends !!! RT	UN	0
Why is it that when I open utube on mobile I always get the same kids video ??	utube	-1
played the song 'Sirens ( ft . Sev Sanders ) ' by Kimberley Locke on @myspace http://t.co/t1pYBqcg	Sev Sanders	0
Check out this Amazon deal : 'Apple iPod nano 8 GB Silver ( 5th Generation ) NEWEST MODEL' by Apple Computer http://amzn.to/aRCRIk	Amazon	1
hyundai safety Drive Safe through the Winter http://t.co/sUc5M1HM	hyundai	0
Three iPads later , other tablets still dead on arrival : By Julianne Pepitone @CNNMoneyTech March 7 , 2012 : 5 : 21 A ... http://t.co/7KKjcPN0	Julianne Pepitone	0
listening to Dockyard by Paul Kalkbrenner on @Grooveshark : http://tinysong.com/eIFz #nowplaying	Paul Kalkbrenner	1
IHRDC founder Payam Akhavan -- Canada : Haven of Choice for Iran's Elite http://t.co/al3v08s4 #Iran	IHRDC	0
EPA Administrator Lisa Jackson : EPA to propose utility carbon rules next year http://t.co/nygjPARY	EPA	0
Ustaz , you make me wanna smack your mouth !	Ustaz	-1
Precise #News - DHS finalizing plan for exit system : WASHINGTON ( AP ) -- The Department of Homeland Security ... http://t.co/MoArBkgg	DHS	0
"""Strive not to be a success , but rather to be of value . Albert Einstein"""	"Albert Einstein"""	0
[ TROPICAL ] Souvenir . Blackman Di Lion en acapella // Made in 974 http://t.co/LMOWTzZO	Blackman Di Lion	0
SafariAfrika 2Africa , committed to making safaris to East Afrika affordable to international clients , as well as ... : http://t.co/7tFdzYst	SafariAfrika 2Africa	1
The 2nd Reason Why Forex Traders Fail !! ... http://fb.me/WTcMEwG2	Forex	-1
The Story Tellers live at Rhodes Arts Complex , Bishops Stortford http://t.co/MY8zPpR3	The Story Tellers	0
"""Nobody Canna Cross It"" Twanging ( Refix Video ) - Dj Powa http://t.co/b1MtC5Aw"	Dj Powa	0
http://t.co/PrUEpa7C Dunkin â Brands Announces Initiation of Cash Dividen d: Dunkin â Brands Announce ... http://t.co/GQyew6Ws EDconsulting_	Dunkin â Brands	0
One Bejeweled game is sold 'every four seconds' | iPhone 4 ... : Facebook Blitz . PopCap's Facebook version , Bejewel ... http://bit.ly/c90e9d	Facebook	0
@ChangeInLibya @shabablibya has khamis just died or he was a long time ago ? I'm confused #libya #Gaddaficrimes	khamis	0
Google+ Pages Can Now Be Managed Through HootSuite and Other ... http://t.co/72qCb1ED	Google+	0
"@willonline Louise Mensch already tried the ""if you buy coffee you can't protest"" line on #hignfy http://t.co/u2NgDwV5"	@willonline Louise Mensch	0
Daily Aashiana Punjabi Newspaper online : Union Human Resources Development Minister , M http://t.co/UmaAOaPG	Daily Aashiana Punjabi Newspaper	0
Video : Bill Gates Leaps Over Chair via @bitrebels http://t.co/zmzjZoNK http://t.co/mPUpRT6a	Bill Gates	0
ok , packing bag , watching mr ripley's game and getting laundry together . gnite twitter !	mr ripley's	0
Emily can't go up and down the stairs cuz of her foot , soo I have to go down for lunch :) I hate the dining room .	Emily	0
Rory McIlroy opens up about Masters meltdown http://t.co/N2tQkm2d	Rory McIlroy	0
"I posted 2 photos on Facebook in the album ""Wall Photos"" http://t.co/ycbYyK4w"	Facebook	0
If you're attending NAMC's Work/Life Conference tomorrow at the Crest Hollow CC , stop by Alcott's exhibit table and say hello !	NAMC's	0
Re/Max CEO : Change with the #real estate market - http://newzfor.me/0/402c	Re/Max CEO	0
@JColeNC jCole Ur concert ÃÅ Abu Dhabi was amazing I loved it so much & I love you so much you got a simple style & ur music is so simple	jCole	1
All in all , the Pirates of the Caribbean : On Stranger Tides - great ! Johnny - beyond any possible description ) ) good night , World !	Johnny	1
New photos , Katy Perry out in West Hollywood on January 17 - http://celebcan.com/Db	Katy Perry	0
@younited4ever plus .. we are playing away from home , , and swansea was unbeaten at home since last january , so its a bit tricky !	swansea	1
#SME2011ME sold GoNabit for shareholders , investors and staff as they were looking for growth capital	GoNabit	0
The Official Windows 8 Logo Is Ugly http://t.co/myDw1IAN via @cultofmac	Windows 8	-1
Forex : EUR/USD , in range between 1.2795 and 1.2840	Forex	0
God our Father , you made St . Benedict an outstanding guide to teach men how to live in your service . Grant that by preferring your love ...	St . Benedict	1
Elvis Presley : Remembering The Singer On The 34th Anniversary Of His Death ( AUDIO ) http://t.co/0NEAW9v via @huffingtonpost	Elvis Presley	1
This is a nice and simple ikea hack . http://bit.ly/9MlRRY	ikea	1
Why the IVF Creator Won the Nobel Prize in Medicine http://t.co/mMhVyKL	Nobel	0
Scoring is a trying time for Munster : Barry CoughlanTHERE are two ways of looking at Munster â s progress to the ... http://t.co/bTo1I1Rh	Barry CoughlanTHERE	0
try sleeping with a broken heart ( alicia keys )	alicia keys	0
Steve Jobs was the fusion of two great American forces - personal actualization and a free market : http://t.co/NfYeeRuN	Steve Jobs	1
Anti-riot guard , security forces & plain cloths had large presence in AN's Mashhad speech . #iranelection	AN's Mashhad	0
"Dell Ultrabook 90 % alike MB-Air , Corporate User shall happy ! , ""Intel Ivy Bridge chip delayed , Windows 8 in September http://t.co/irQDIt39"""	Dell	0
The Significance of Excellent Dental Implants Seattle : Dental implants Seattle is the smartest choice for folks ... http://bit.ly/oXUiXs	Dental Implants Seattle	1
I posted a new photo to Facebook http://t.co/SsCrssHt	Facebook	0
How To Approach A Girl ? Success Blueprint On How To Approach A Girl And Attain 90 % Positive Outcome ! : by cliff106 ... http://bit.ly/cn3Ig7	cliff106	0
"Beyond Snapshot s: How to Take That Fancy DSLR Camera Off ""Auto"" and Photograph Your Life like a Pro : Rachel Devi ... http://t.co/uagUV4qw"	Rachel Devi	0
Success is doing ordinary things extraordinarily well . -Jim Rohn	-Jim Rohn	0
Kris Humphries Refuses To Sign Divorce Papers http://t.co/jqkevwjj	Kris Humphries	0
Sarey Savy's new song ! Get On It http://t.co/4w6jzbCU on #SoundCloud	Sarey Savy's	0
Yelp Closes 5-Star IPO Day With $ 1.47 Billion Valuation http://t.co/ciqQZFYS RT Please	Yelp	0
Pfizer recalls expired lot of Prevnar vaccine : ( Reuters ) - Pfizer , the world's biggest drugmaker , ... http://t.co/kOe7O4sg #health #news	Pfizer	0
UFC on FX 2 : Alves vs . Kampmann Preview , Picks , O dds: A few fun facts for you guys/girls regarding this event : T ... http://t.co/qPbR0BuC	UFC	1
Grob Aircraft targets 181 trainers for IAF http://bit.ly/dkUk5a	Grob Aircraft	0
Check this video out --&gt ; Why the West is Coming to Islam ? - By Dr . Zakir Naik (4/17)http://www.youtube.com/watch?v=n4esjjzumuQ	Islam	0
From @appadvice : Rumor Has It That Adobe Photoshop Touch Is Finally Coming To iOS This Monday -- AppAdvice http://t.co/maPt6Om8	Adobe Photoshop	1
@BarackObama please do something about # Syria . We don't need invasion but some pressure on the brutal #Asad dictatorship !!! Ppl are dying !!	@BarackObama	0
How a 3 Year Old Girl Introduced Her Dad to Superhero Comics - ComicsAlliance - http://t.co/OpU8T7t2	ComicsAlliance	0
I just ousted Aaron B . as the mayor of Protein One on @foursquare ! http://t.co/kpMFW5Nu	Aaron B	0
Difficulties mastered are opportunities won . ~ Winston Churchill	Winston Churchill	0
Facebook Offer s: Facebook's Advice For Successful One s: By Chris Crum Â· 4 mins ago Â· Leave a Comment Offers let ... http://t.co/5IE7KpiB	Facebook	0
#Ranji Trophy Semifinal 2 , Day 2 - Haryana 15/2 & 97 vs . Rajasthan 192 & 89 . Haryana need 170 runs to win	Haryana	0
UBS profits beat forecasts despite scandal http://t.co/b9Iz8BGg 2 !	UBS	1
Best Prepaid Legal Services â You Must See This Recent Report ... : Don & Sheena Coleman Associates for Pre-Paid Le ... http://bit.ly/95t1Eo	Don & Sheena Coleman Associates	0
"Just posted ""Google vs . Facebook â Who are you building for ? "" http://bit.ly/dssq2i"	"""Google"	0
Gap Womens Light Nude Ultra Low Stretch Cotton Teeny Bikini : Gap Womens Light Nude Ultra Low Stretch ... http://bit.ly/g9WkDs supermarket	Gap	0
Oh USA .. Oh ISRAEL ... your 9/11 is our 24/7 ISLAM is totally innocent from those events , maybe Bush's regime isn't	ISLAM	1
Penny-Pincher Deals From Amazon Wireless , Phones Worth $ 0.01 , [ Motorola DROID RAZR 4G , BlackBerry Torch 4G 9810 , etc ] http://t.co/fl1hxREU	Amazon	0
#iluminati check Farhan501's youtube channel for more info about them .. scary shit :S ( a series of 11 episodes )	youtube	0
Build Your Online Reputation By Creating A Facebook Fan Page Now http://t.co/WAiyOgST	Facebook	0
@Dazesucks sitting in class , bored , watching a documentary . About to fly out this window	@Dazesucks	0
Congress bailed out Wall St ! It is time yo demand an ethic rule on insider trading by members of the U.S . Congress !	Congress	-1
Selling to Crazy-Busy Buyers with Jill Konrath http://t.co/xLgHwcyD	Jill Konrath	0
I liked a @YouTube video http://youtu.be/ynzA1kINVbM?a What is the Quran ? By Khalid Yasin	Khalid Yasin	1
Mangold questionable , likely to play Monday for Jets New York Jets center Nick Mangold is listed as questionable but is expected to play	Mangold	0
Recycled Racer Runs on Veggie Oil and Chocolate : World First Racing proves going green and going fast arent mut .. http://tinyurl.com/ptql8j	World First Racing	1
Bull . Are you gonna raise those unwanted children ? RT @Sentletse : The number of women committing mass murder in ( cont ) http://tl.gd/82itsh	@Sentletse	0
WORLD FOREX : Dollar Rises Against Euro , Asian Currencies On Japan Fear s: By Enda Curran and Sam Holmes SINGAPORE ... http://bit.ly/gWiXl0	WORLD FOREX	0
"Baby Contest ! Could you plz take a sec and vote 4 my grandson ? Please enter ""1190"" at http://bit.ly/er6qOI a few times ? Tks a bunch !!!"	my grandson	1
How Google's +1 Button Affects SEO - Since the days of Google Buzz , the +1 button has been a mystery to users and co ... http://t.co/aps76UPm	Google's	0
See one of the best . 50-60 auctions per year with a 95 % clearance rate - The Real Estate Panel http://t.co/RDXwlclp	The Real Estate Panel	0
I just joined LinkedIn and created my professional profile . Join my network . http://t.co/FQIWQfBt #in	LinkedIn	1
ECB to hold fire on rates , loans as crisis ease s: The European Central Bank is expected to keep its interest rat ... http://t.co/RgmExxxL	ECB	0
http://t.co/BnkHxRA4 . antique coins Glenn Becks Favorite Gold Company Forced to Refund $ 4.5 Million to Customers	Glenn Becks	0
Malcolm X: A Life of Reinvention ; Audio recording of #Socialism2011 session featuring @brainyandbrawny http://bit.ly/npoCIb	Malcolm X:	0
Mark Burdett succeeds Allan Horlick at WUSA : It's a return to Washington's TV-station arena for Burdett â he was ... http://t.co/2dqlyIsu	Mark Burdett	0
CIA used 'illegal , inaccurate code to target kill drones' -- http://ow.ly/2JE3c	CIA	-1
we have new girl plz aad him she is nick name AVRIL ALbalushi	AVRIL ALbalushi	1
Is Prince William and Kate Middletons wedding going to be televised in the US ? Kate Middleton http://bit.ly/geyGfq .	Prince William	1
Prada sale s coming ... Wat to buy ...	Prada	1
Whole Foods Location s: http://t.co/kWNkO9ce via @AddThis	Whole Foods	0
Channing tatum *_* & lt ; 3	Channing tatum	0
The 2011 Global Icon Is ... Queen ! http://t.co/3syAX428	Queen	1
Were Lost Kafka Masterpieces Stashed Away in a Swiss Bank ? http://www.time.com/time/arts/article/0,8599,2005839,00.html	Kafka	0
#Win a #free month of #premium service from #Gay Live Network Enter the New Year's Eve pic contest at http://on.fb.me/fjrN66	#Gay Live Network	1
"Sony partners with Vodafone for Vita in Europe , AU Vodafone announced as ""preferred partner"" for Sony's PlayStation Vita 3G connectivity"	Sony	0
Get twitter followers by listing yourself on http://viralfollowers.net	twitter	0
If 51 % women in Congress we wouldn't be talking abt contraception , but about the economy ( @SenGillibrand via @NickKristof # halfskychat )	Congress	-1
travel tours â Incredible Treats in Durban Travel Tours Outstanding Treats in Durban Travel Tours Article by Daryll Ward http://tiny.ly/WYR4	Durban Travel Tours	1
@mollymhunter please RT : Rally for #Syria tomorrow in #NYC by the UN at 1pm . Come support those Syrians literally dying for freedom !!	UN	0
AmazonBasics Silicone Case for AT & T and Verizon iPhone 4 and iPhone 4S ( Black ): AmazonBasics Silicone Case for A ... http://t.co/LDu9IaR7	AT & T	0
â Sometimes , the way around prejudice is education . â â Liza Mundy ,	Liza Mundy	0
There is music wherever there is harmony , order , or proportion - Thomas Browne	Thomas Browne	0
@RashidALfowzan Gm . I watched ur interview with khaled almlhim ... thanx . His answers were weak .	khaled almlhim	-1
#WorldNews Switzerland's 'Mr . Swatch' Dead At 82 http://n.pr/c3nRd0	#WorldNews	0
Is it complicated the reelection of @barackobama that Latinos disapprove management on deportation 2-1 ? PEW Reserch http://t.co/4RosDSXs	@barackobama	0
@turtlettt from Apple account can see dhl link ?	Apple	0
Sorcerer's Stone Of The Magi by Acid Mothers Temple And The Melting Paraiso U.F.O . ( Lord Of The Undergroun d: Vishnu And The Magic Elixir )	Acid Mothers Temple	0
Summer Thursdays @swimspot in LA to benefit Pipeline to a Cure http://ctysqr.es/9Wx1xy @pipelinetoacure	Pipeline to a Cure http://ctysqr.es/9Wx1xy	1
"Again , as quoted in Vidura Neeti , ""Forgiveness subdues ( all ) in this worl d; what is there that forgiveness cannot achieve ? """	Vidura Neeti	0
Varanasi is top most consumer for condom .. very conscious public .. hell no .. weavers use it to smoothen loom .. # funny #fact	Varanasi	1
Now this is what a media relations page should look like . Good job , Zcorp . http://t.co/i1nVgSMT	Zcorp	1
When Allah had finished His creation , he wrote over his Throne : 'My Mercy preceded My Anger.' - Bukhari	Allah	1
"Roald Dahl : ""We have so much time and so little to do . Strike that , reverse it."" http://bit.ly/aBo0wQ"	Roald Dahl	0
@zoelhong twitter damn hard to use . eh wait the new movie captain USA come out go watch leh	twitter	-1
Ramlila Maidan getting ready for Anna's fast http://t.co/IG2GXGr	Ramlila Maidan	0
@divanee Thank you so much to Divanee Magazine for supporting Listen To The Banned .	Divanee Magazine	1
My week on twitter : 2 retweets received , 7 new followers , 4 mentions . Via : http://t.co/PHmE9wpO	twitter	0
Video : Burning Man 2011 : Rites of Passage - Burn Night Timelapse ( by Grant Kaye ) After the last rays of the ... http://t.co/SJw2rDV	Grant Kaye	0
In conversation : Neil Gaiman talks to Shaun Tan http://t.co/waSSEpDv via @guardian	Neil Gaiman	0
Golf is a lot like sex . It's something you can enjoy all your life . And as an amateur , you get to pick your own playing partners ! J.Sweetser	J.Sweetser	0
See who's been stalking your twitter ! http://t.co/3cMuboLu	twitter	0
Celtics vs . Magic - NBA Videos and Highlights http://t.co/KnukAdfB	Celtics	0
Detroit Tigers :P Brooks Patterson : Enough is enough ! If Pistons go , don â t tax Oakland WITH VIDEO theoaklandpress ... http://bit.ly/cAccjo	Detroit Tigers	0
Poland , Czech Republic , Greece and Russia ... sounds good to me	Czech Republic	1
WE WON !! Crescent won Winner Award APICTA 2012 , in Thailand competing with Asia-Pac countries- BEST e-learning platform for Islamic Banking .	Crescent	1
Have you heard about the latest Forex Robots ? http://tinyurl.com/ydkgycv	Forex	0
Gadget Update : Distro Issue 31 : Tales from the South Pacific , Apple's new iPad and the Woz	Apple's	0
@Sheeborshee Baha Men - Who Let The Dogs Out	Baha Men	0
SHIVA ROSE in fashion photo shoot . She plays Layla in the film David & Layla . http://t.co/H4kLzJ5x	SHIVA ROSE	1
just earned the Great Listener badge in Arithmetic http://t.co/Ix5zo2e via @khanacademy	@khanacademy	0
BBC News Australia leadership PM Gillard defeats Kevin Ru dd: Australian PM Julia Gillard defeats Kevin Rudd in t ... http://t.co/HSBuV2nk	BBC News	1
ESPN poll says Tebow is nation's most popular athlete . Video and story : http://t.co/w3yfnCUo	ESPN	1
The Kobe Bryant Daily is out ! http://t.co/0Bzf2vCc â¸ Top stories today via @latimeslakers	Kobe Bryant	0
Nice Questions from katti on chillara vishnu , anybody dare to reply to him ?	katti	0
played a song CanciÃ³n 9 by COOP3R on @myspace http://lnk.ms/N5gsD	COOP3R	0
@deema_1990 diab and hamaki very nice diab introduce different music make me happy feel that battery full and need to dance	diab	1
Trying out my new kindle fire.Now , what books should I start reading ? I already begin with the biography of Steve Jobs , any other suggestion ?	Steve Jobs	1
Out with my sister and my brother Fe mcdonalds :p	my sister	0
A day at the office for Chuck Yeager - Framework - Photos and Video - Visual Storytelling from the http://fb.me/Rtsts3YF	Chuck Yeager	0
http://bit.ly/bP9OSi Alcatel Members of Pentagon review panel	Alcatel	0
! : Go Colts that will knock your socks off . http://cli.gs/115YE	Colts	1
"""Are you there , Gin ? It's me , Fiorella"" @fiorellazp"	Gin	0
I just ousted Tasos N . as the mayor of Sigma Bakery on @foursquare ! http://t.co/tda8heyu	Tasos N	0
LG Unveils Giant 84-Inch TV With Voice , Gesture Control	LG	0
I wont let these dream killers kill my self esteem , I use my arrogance as a steam to power my dreams - Kanye West http://tinyurl.com/yz3qs6c	Kanye West	1
Want to Test & Keep New Sony Vaio Laptop for Free ? Enter ZIP code here , see availablity in your area . spon http://tinyurl.com/ykxhlxz	Sony	0
Im glad to see that the EU is taking this fake passport murder issue serious . http://www.youtube.com/user/EuroAgenda	EU	1
"Le Guin ""Many of my science fiction stories involve a kind of anthropologist who is alone on a planet , set alone among a strange people."""	Le Guin	0
#Bownus Night TV ad . Check out After 5 Shopping in Rotorua City NEw Zealand & Win http://www.facebook.com/video/video.php?v=156840217687433	After 5 Shopping	0
with their bodies . In a statement , the tribes arrived NewsYemen said the Guard forces committed a heinous crime is one of war crimes and	NewsYemen	0
@HaririSaad Hello dear Saad , we've missed you . What are your information about hezbollah's threats in Beirut b4 the arab league's decision	@HaririSaad	1
@weekasiongmp @tonypua PM @najibrazak like football game too.Juz hope our 1Malaysia team shld not b only Mara with No Donald in their final !	Mara	0
Cord-Cutting Startup Aereo Sued by Broadcaster s: Aereo , the startup that aims to help New York City residents ... http://t.co/XcOIio2W	Aereo	0
I voted to send Kyle Lowry from Houston to the 2012 NBA All-Star Game . http://t.co/arC3G8Wk	Kyle Lowry	1
& # 9829 ; When The Feeling's in the Core by Tame Impala # lastfm : http://t.co/T60Me7jD	Tame Impala	0
Rally For #Syria NOW by the UN 1st and 47th !!! Come support and bring your friends !!!	UN	0
Billy Bragg backs Occupy Edinburgh campaigners with impromptu gig http://t.co/JGnU4k5x	Billy Bragg	1
Photographer looking for Female bodybuilder for a shoot : Hello ! My name is Sara , I am a photographer based in Lo ... http://t.co/K7b8CN30	Sara	0
"I posted 14 photos on Facebook in the album """" http://t.co/l2KPovW6"	Facebook	0
Which car attracts the most speeding tickets ? - iCabbies Alliance http://t.co/i0inY4E via @twitterapi	iCabbies Alliance	0
Congrats to @lands13 , winner of the RCMP Memorial Hockey Stick from @rcmpfoundation	RCMP	1
My Name is Chev Chelios and today is the day I die .	Chev Chelios	-1
"Every Aussie should watch this trailer pls RT "" @ deepblueseafilm 'What turns a person into a boat person ? Find out ... http://t.co/znRBFBMr"""	deepblueseafilm	1
@Musics1stlove well kreashawn claims her account was hacked after it posted a slewwww of racist azz comments #cmonson	kreashawn	-1
:) http://bit.ly/hCI4Y1 banana republic Which store do you think Express or The Limited has clothes like New York Company and Banana Rep ...	banana republic	0
"â @ FaridMusic : ""Imagination is more important than knowledge"" Albert Einstein â"	Albert Einstein	1
""" @ fotonah : â Life is a song , sing it . â """	fotonah	0
ECB : Gloomy on economy , upbeat on euro : The European Central Bank offered a slightly more pessimistic outlook fo ... http://t.co/GrqrnnPE	ECB	0
Listening to Ambilipoovalle Ayyappan album ( 9 songs ) for the third time in a row , very touchy n divine . Thanks to @vedhalam for sharing ...	Ambilipoovalle	1
The NEW Twitter Toolbar has Twitter's Trending Topics ! Download and RT to win an ipad ! http://twitbar.net	Twitter	1
Grace just finished her shopping spree with that $ 250 voucher she got free just by giving an email here promo http://tinyurl.com/ycceobj	Grace	1
