review	aspect	sentiment
However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.	size	1
Battery life needs more life.	Battery life	-1
For some odd reasons the computer doesn't reconize the operation system.	operation system	-1
The trackpad was easy to learn and navigate.	trackpad	1
Applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.	Applications	1
I respond that I do not have the old computer and this way I would lose the data on my hard drive.	hard drive	-1
Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.	Windows	0
We paid for the three year warranty and the extended warranty after that one ended as well.	three year warranty	0
Its not just slow on the internet, its slow in general.	internet	-1
It has just enough RAM to run smoothly and enough memory to satisfy my needs.	RAM	1
I acually believe the issue is with the Nvidia grafics card, but still requires a return.	Nvidia grafics card	-1
My husband got me this for Chrismas after getting me a very expensve laptop that did not work after 2 days.	work	-1
The resolution is even higher then any other laptop on the market.	resolution	1
"Then just the other day, my left ""mouse"" button snapped!"	"left ""mouse"" button"	-1
"Laptop is advertised as a 15"" but the casing looks like that of a 17""."	"15"""	0
In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.	hard disc	-1
They break down just as often as PCs do, and the only reason they don't get viruses, is because no one makes viruses for them, they're not better in any way, they are worse, try finding virus protection programs for a Mac, they don't exist.	virus protection programs for a Mac	-1
But with A WAY Bigger Screen, and IS able to connect to an HDMI.	Screen	1
the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.	graphics	-1
The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.	build quality	1
I guess he was the technical person.	technical person	0
A seventy dollar mouse!	mouse	0
The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.	shipped	-1
when i first got it i thought the size of it was a joke.	size	-1
It is fast and i have not had a problem with internet connection or any other problems.	internet connection	1
I'm really impressed with the quality and performance for the price of the computer.	quality	1
But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.	recovery DVDs	0
In addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.	photo detection software	1
The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.	speakers	-1
So then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).	price	-1
It is so simple to use, I use it more than my desktop.	use	1
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.	touchpad	0
EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.	KEYBOARD	-1
Well, I have to say since I bought my Mac, I won't ever go back to any Windows.	Windows	-1
I took it in to the Apple store and guess what? They fixed it, no cost out of pocket.	cost	-1
The applications are also very easy to find and maneuver, much easier than any other computer I have ever owned.	applications	1
The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.	screen	1
Great laptop for school, easy to use for beginners in the household.	use	1
4) Laptop still did not work, blue screen within a week...	work	-1
The only thing that isn't perfect about this netbook is the speakers, they are not loud at all but I expected that.	speakers	-1
Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.	hinges	-1
Not to mention the fact that your mac comes fully loaded with all necessary basic programs.	programs	1
Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).	work	-1
All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.	programs Keynote	1
"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price."	components	1
There is no cd drive on the computer, which defeats the purpose of keeping files on a cd.	cd drive	-1
For me I was lucky and a local store was selling them for $2000 off and Best Buy matched their price so I was able to buy one for under $1000	price	1
Unfortunately, Apple's quality has continued to slide.	quality	-1
I believe that the quality of a mac is worth the price.	quality	1
sometimes you will be moving your finger and the pointer will not even move.	pointer	-1
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product."	budget	1
I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.	life span	-1
I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.	design	1
The layout of the MacBook is horrible and confusing;	layout	-1
Was not happy with one of the programs on it.	one of the programs	-1
Also it is very good for college students who just need a reliable, easy to use computer.	use	1
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.	Touchpad	-1
Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.	document creation	1
It is light and the battery last a very long time.	battery	1
And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).	memory	0
The touchpad is extremely sensitive, which is the only drawback.	touchpad	-1
also it comes with very useful applications like iphoto that it is the best photo application i have ever had	applications	1
The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.	17 ince screen	1
Summary: They played games with me for the warranty period.	warranty period	-1
I can have both OSX and Windows XP running at the same time!	OSX	1
Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor	Features	1
Microsoft seems to be unable to keep up with repairs for the multitude of windows problems.	windows	-1
The graphics are stunning.	graphics	1
(I found a 2GB stick for a bit under $50) Nice and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours, or at the hotel taking care of some last minute details and documents.	system	1
after much effort and 10 days ASUS replaced itThe WiFi is very weak.	WiFi	-1
You can call HP and they want you to buy more software to fix it.	software	0
It is easy to navigate and update programs.	navigate	1
All in all, a very disappointing experience except that I learned how good the Geek Squad is and also Customer Service.	Customer Service	1
The only drawback for me is how dirty the screen gets, and rather quickly too.	screen	-1
The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.	carry	1
Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.	applications	1
I also did not like the loud noises it made or how the bottom of the computer would get really hot.	noises	-1
I had in the past a Dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.	repair technician	1
defective software.	software	-1
This computer was so challenging to carry and handle.	carry	-1
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.	Cords	-1
Unless you want to be inconvenienced with a non working power supply which you can't find a replacement for because they made the attachment so small.	power supply	-1
It is much faster than my desktop which is a Core2 Quad running at 2.83 GHz.	Core2 Quad	0
It is good to know that I can mobilize without having to worry about the battery life.	battery life	1
The screen is nice, side view angles are pretty good.	screen	1
The fact that the screen reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit screen.	screen	1
3 weeks went by and the computer keeps crashing and will not open any applications.	applications	0
Not to mention sometimes the whole charger unit will decide not to work entirely.	charger unit	-1
Looks nice, but has a horribly cheap feel.	Looks	1
"I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal."	signals	1
The feel of this is better than the Toshiba, too.	feel	1
I would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!	quality	1
I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.	memory	1
I am not sure if it was the drive itself, however;	drive	0
Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.	edges	1
It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.	use	1
Called Acer many times, they want me to pay the shipping to ship it to their repair center - I was very disappointed since it is a brand new computer!	shipping	0
I should have checked this before I installed my applications.	applications	0
The battery is really long.	battery	1
Anyway, in early July of this year, the DVD burner stopped working, and the computer stared having issues with power supply.	DVD burner	-1
Had some trouble finding a case that it would fit in.	case	-1
This computer that I have has had issues with the keyboard where it lost half the keyboard functions.	keyboard	-1
Comes with iMovie;	iMovie	1
COMPUTER HAS BEEN AT SERVICE FACILITY MORE THAN IN MY HANDS.	SERVICE FACILITY	-1
When I called Sony the Customer Service was Great.	Customer Service	1
even though I had the receipt in front of me proving it still had 2 months left on the warranty.	warranty	-1
It is a much more streamlined system for adding programs, using the internet, and doing other things everyone does on a computer.	system	1
My computer froze on several occasion, had buttons that randomely would fall off and even had moments when the computer would refuse to turn on at all.	buttons	-1
Not even safe mode boots.	safe mode	-1
This is an over-sized, 18-inch laptop.	18-inch	-1
I had to pay $100 for a universal charger for this cheap $300 laptop.	universal charger	-1
The powerpoint opened seamlessly in the apple and the mac hooked up to the projector so easily it was almost scary.	powerpoint	1
1.You can not change your desktop background (window's 7 starter does NOT support that function).	desktop background window's 7 starter	-1
Took me 11 hours, 3 trips to different FedEx offices, and brutal conversations with 14 of the worse IT support technicians in the world.	IT support technicians	-1
Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.	charger	-1
As usual at customer service center, she asked me to hold for a moment while she went to the back-office and compare it with other same model netbooks and discussed it with her colleague (I could see them).	customer service center	-1
The screen gets smeary and dusty very quickly and it's very noticeable.	screen	-1
Strengths:Well-shaped Weaknesses:A bad videocard!	videocard	-1
You can't even get a satellite card which is why I bought to begin with.	satellite card	-1
The battery life, before the battery completely died of course, left much to be desired.	battery life	-1
It is a REAL touchpad, not the toy I saw in other brands.	touchpad	1
Long story, but after many calls to various  offices, I was told that no one can override the depot and that managers  don't take phone calls or e/mails.	depot	0
Price and purpose is awesome!	Price	1
Wonderful zooming.	zooming	1
The screen is huge and coloful, but no LED backlighting.	screen	1
In all honesty, if someone is looking for a quality laptop and willing to pay a little more money for a normal sized laptop than a cheaper and less impressive laptop, then do not buy this computer.	sized	0
Everything about this computer is easy to use.	use	1
Worse, for the price I could get a *netbook* that outperforms this machine.	price	-1
It had most of the features and all of the power that I wanted to replace my desktop machine.	features	1
Keyboard was also very nice and had a solid feel.	Keyboard	1
It did not have all the features I expected it to have.	features	-1
No luck, although I waited for hours on the phone-Visited MacHouse, they stated the their call center is down due to too many phonecalls (difficult to believe).	call center	-1
There is a backlit keyboard which is perfect for typing in the dark.	backlit keyboard	1
It has a lot of memory and a great battery life.	memory	1
I spoke with a service rep at Micro Center and his girlfriend is having the same problem with her power adapter, so it's not just an isolated incident!!!	service rep	0
I love this program, it is superior to windows movie maker.	program	1
He has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.	hard drive	-1
This purchase opened me to the world of Macbooks, and I am impressed with the intuition of the design, the beauty of the product, and the excellent technological advances associated with it.	design	1
I've also had to have the keyboard replaced at my expense.	keyboard	-1
"I had the staff telling me older version did not make the fan noise cause it is a ""different"" computer."	staff	-1
Was very much worth the price i paid.	price	1
Even out of warranty!	warranty	0
This is a great little computer for the price.	price	1
Crisp screen, great battery life, and plenty of storage.	screen	1
All apple associates are always wiling to help you out with anything, no matter when you purchased the computer and how many years passed.	apple associates	1
Also, my sister got the exact same laptop (since they were so cheap) and after 8 months, the screen split in half just from everyday use.	screen	-1
The Toshiba Satellite has been more than I expected for the price.	price	1
I had to adjust my mousepad sensitivity, because it is very sensitive.	mousepad sensitivity	-1
I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.	iWork	-1
Keyboard is plastic and spongey feeling.	Keyboard	-1
previous laptops were pc's, still have them, but the mac osx is a clean and smooth operating system.	mac osx	1
i also love having the extra calculator number set up on the keyboard which most laptops do not have.	keyboard	1
Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.	hinge	0
You can do it all on this bad boy but the main thing this netbook was desinged for was surfing the web and boy o boy does it ever.	surfing the web	1
I love my Apple, it is quick and easy to use.	use	1
With notes saying they replaced the hard drive.	hard drive	0
The laptop is relatively simple to use, though I bought  Macs for Dummies,  which is well worth $2	use	1
Can't close the 2nd HDD bay since there are brackets you have to break off (even then, it still doesn't shut) That could be a major flaw for the dual HDD user.	HDD bay	-1
No tutorials on the display.	tutorials	-1
The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.	leather carrying case	0
The touch pad is among the best.	touch pad	1
"Thus, when you carry it at a slanted angle, the screen will ""topple"" or ""slide"" down, if you understand what I mean."	screen	-1
It's now all commodity hardware.	commodity hardware	0
I would like to use a different operating system altogether.	operating system	0
